wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,verstype,subtype,syllabified,ref
1679,205,10,vos,vos,1019,Prn,Prn,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 19"
1680,205,11,gaber,gaber,1019,Vinf,Vinf,gaber,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 19"
1681,205,12,.,.,1019,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 19"
1682,206,1,quidiés,quidiés,1020,Vfin,Vfin,cuider,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 20"
1683,206,2,vos,vos,1020,Prn,Prn%,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 20"
1684,206,3,dont,dont,1020,Adv,Adv,donc,10s,---,C/V\,"ConBeth, chanson 10, v. 20"
1685,206,4,k',k',1020,Sub,Sub,que,10s,---,C/\,"ConBeth, chanson 10, v. 20"
1686,206,5,a,a,1020,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 10, v. 20"
1687,206,6,chertes,chertes,1020,Adv,Adv,certes,10s,---,'C/V\.C/e\,"ConBeth, chanson 10, v. 20"
1688,206,7,le,le,1020,Prn,Prn$$,le,10s,---,C/(e)\,"ConBeth, chanson 10, v. 20"
1689,206,8,vos,vos,1020,Prn,Prn$$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 20"
1690,206,9,die,die,1020,Vfin,Vfin,dire,10s,---,'C/V\./(e)\,"ConBeth, chanson 10, v. 20"
1691,206,10,?,?,1020,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 20"
1692,207,1,onques,onques,1021,Adv,Adv,onques,10s,---,'/V\.C/e\,"ConBeth, chanson 10, v. 21"
1693,207,2,nul,nul,1021,QIs,QIs,nul,10s,---,C/V\,"ConBeth, chanson 10, v. 21"
1694,207,3,jor,jor,1021,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 21"
1695,207,4,ne,ne,1021,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 10, v. 21"
1696,207,5,me,me,1021,Prn,Prn$$,me,10s,---,C/(e)\,"ConBeth, chanson 10, v. 21"
1697,207,6,vint,vint,1021,Vfin,Vfin,venir,10s,---,C/V\,"ConBeth, chanson 10, v. 21"
1698,207,7,em,em,1021,Pre,Pre,en,10s,---,/V\,"ConBeth, chanson 10, v. 21"
1699,207,8,penser,penser,1021,Vinf,Vinf,penser,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 21"
1700,207,9,.,.,1021,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 21"
1701,208,1,sariés,sariés,1022,Vfin,Vfin,être,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 22"
1702,208,2,vos,vos,1022,Prn,Prn%,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 22"
1703,208,3,dont,dont,1022,Qux,Qux,dont,10s,---,C/V\,"ConBeth, chanson 10, v. 22"
1704,208,4,dame,dame,1022,N,N,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 10, v. 22"
1705,208,5,de,de,1022,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 22"
1706,208,6,pris,pris,1022,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 22"
1707,208,7,amer,amer,1022,Vinf,Vinf,aimer,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 22"
1708,208,8,?,?,1022,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 22"
1709,209,1,nenil,nenil,1023,NVP,NVP,nenni,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 23"
1710,209,2,",",",",1023,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 23"
1711,209,3,par,par,1023,Pre,Pre,par,10s,---,C/V\,"ConBeth, chanson 10, v. 23"
1712,209,4,dieu,dieu,1023,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 23"
1713,209,5,!,!,1023,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 23"
1714,209,6,ains,ains,1023,Crd,Crd,ains,10s,---,/V\,"ConBeth, chanson 10, v. 23"
1715,209,7,vos,vos,1023,Prn,Prn$$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 23"
1716,209,8,prendroit,prendroit,1023,Vfin,Vfin,prendre,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 23"
1717,209,9,envie,envie,1023,N,N,,10s,---,/V\.'C/V\./(e)\,"ConBeth, chanson 10, v. 23"
1718,210,1,d',d',1024,Pre,Pre,de,10s,---,C/\,"ConBeth, chanson 10, v. 24"
1719,210,2,un,un,1024,QIs,QIs,un,10s,---,/V\,"ConBeth, chanson 10, v. 24"
1720,210,3,bel,bel,1024,Adj,Adj,beau,10s,---,C/V\,"ConBeth, chanson 10, v. 24"
1721,210,4,vallet,vallet,1024,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 24"
1722,210,5,baisier,baisier,1024,Vinf,Vinf,baiser,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 24"
1723,210,6,et,et,1024,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 10, v. 24"
1724,210,7,acoler,acoler,1024,Vinf,Vinf,accoler,10s,---,/V\.C/V\.'C/V\,"ConBeth, chanson 10, v. 24"
1725,210,8,.,.,1024,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 24"
1726,210,9,»,»,1024,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 24"
1727,211,1,—,—,1025,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 25"
1728,211,2,«,«,1025,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 25"
1729,211,3,dame,dame,1025,N,N,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 10, v. 25"
1730,211,4,»,»,1025,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 25"
1731,211,5,",",",",1025,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 25"
1732,211,6,fait,fait,1025,Vfin,Vfin,faire,10s,---,C/V\,"ConBeth, chanson 10, v. 25"
1733,211,7,il,il,1025,Prn,Prn%,il,10s,---,/V\,"ConBeth, chanson 10, v. 25"
1734,211,8,",",",",1025,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 25"
1735,211,9,«,«,1025,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 25"
1736,211,10,j',j',1025,Prn,Prn$,je,10s,---,C/\,"ConBeth, chanson 10, v. 25"
1737,211,11,ai,ai,1025,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 10, v. 25"
1738,211,12,bien,bien,1025,Adv,Adv,bien,10s,---,C/V\,"ConBeth, chanson 10, v. 25"
1739,211,13,oï,oï,1025,Vpp,Vpp,ouïr,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 25"
1740,211,14,parler,parler,1025,Vinf,Vinf,parler,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 25"
1741,212,1,de,de,1026,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 26"
1742,212,2,vostre,vostre,1026,Det,Det,votre,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 10, v. 26"
1743,212,3,pris,pris,1026,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 26"
1744,212,4,",",",",1026,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 26"
1745,212,5,mais,mais,1026,Crd,Crd,mais,10s,---,C/V\,"ConBeth, chanson 10, v. 26"
1746,212,6,ce,ce,1026,Prn,Prn$,ce,10s,---,C/(e)\,"ConBeth, chanson 10, v. 26"
1747,212,7,n',n',1026,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 10, v. 26"
1748,212,8,est,est,1026,Vfin,Vfin,être,10s,---,/V\,"ConBeth, chanson 10, v. 26"
1749,212,9,ore,ore,1026,Adv,Adv,or2,10s,---,'/V\.C/(e)\,"ConBeth, chanson 10, v. 26"
1750,212,10,mie,mie,1026,Neg,Neg,mie3,10s,---,'C/V\./(e)\,"ConBeth, chanson 10, v. 26"
1751,212,11,;,;,1026,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 26"
1752,213,1,et,et,1027,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 10, v. 27"
1753,213,2,de,de,1027,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 27"
1754,213,3,troie,troie,1027,N,N,,10s,---,'C/V\./(e)\,"ConBeth, chanson 10, v. 27"
1755,213,4,rai,rai,1027,Vfin,Vfin,ravoir,10s,---,C/V\,"ConBeth, chanson 10, v. 27"
1756,213,5,jou,jou,1027,Prn,Prn%,je,10s,---,C/V\,"ConBeth, chanson 10, v. 27"
1757,213,6,oï,oï,1027,Vpp,Vpp,ouïr,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 27"
1758,213,7,conter,conter,1027,Vinf,Vinf,conter,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 27"
1759,214,1,k',k',1028,Sub,Sub,que,10s,---,C/\,"ConBeth, chanson 10, v. 28"
1760,214,2,ele,ele,1028,Prn,Prn$,elle,10s,---,'/V\.C/(e)\,"ConBeth, chanson 10, v. 28"
1761,214,3,fu,fu,1028,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 10, v. 28"
1762,214,4,ja,ja,1028,Adv,Adv,jà,10s,---,C/V\,"ConBeth, chanson 10, v. 28"
1763,214,5,de,de,1028,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 28"
1764,214,6,mout,mout,1028,QIs,QIs,moult,10s,---,C/V\,"ConBeth, chanson 10, v. 28"
1765,214,7,grant,grant,1028,Adj,Adj,grand,10s,---,C/V\,"ConBeth, chanson 10, v. 28"
1766,214,8,signorie,signorie,1028,N,N,,10s,---,C/V\.C/V\.'C/V\./(e)\,"ConBeth, chanson 10, v. 28"
1767,214,9,;,;,1028,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 28"
1768,215,1,or,or,1029,Adv,Adv,or2,10s,---,/V\,"ConBeth, chanson 10, v. 29"
1769,215,2,n',n',1029,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 10, v. 29"
1770,215,3,i,i,1029,Prn,Prn$$,y2,10s,---,/V\,"ConBeth, chanson 10, v. 29"
1771,215,4,puet,puet,1029,Vfin,Vfin,pouvoir2,10s,---,C/V\,"ConBeth, chanson 10, v. 29"
1772,215,5,on,on,1029,Prn,Prn%,on,10s,---,/V\,"ConBeth, chanson 10, v. 29"
1773,215,6,fors,fors,1029,PrA,PrA,hors,10s,---,C/V\,"ConBeth, chanson 10, v. 29"
1774,215,7,les,les,1029,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 10, v. 29"
1775,215,8,plaices,plaices,1029,N,N,,10s,---,'C/V\.C/e\,"ConBeth, chanson 10, v. 29"
1776,215,9,trover,trover,1029,Vinf,Vinf,trouver,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 29"
1777,215,10,.,.,1029,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 29"
1778,216,1,et,et,1030,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 10, v. 30"
1779,216,2,si,si,1030,Adv,Adv,si4,10s,---,C/V\,"ConBeth, chanson 10, v. 30"
1780,216,3,vous,vous,1030,Prn,Prn$$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 30"
1781,216,4,lo,lo,1030,Vfin,Vfin,louer,10s,---,C/(e)\,"ConBeth, chanson 10, v. 30"
1782,216,5,ensi,ensi,1030,Adv,Adv,ainsi,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 30"
1783,216,6,a,a,1030,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 10, v. 30"
1784,216,7,escuser,escuser,1030,Vinf,Vinf,excuser,10s,---,/V\.C/V\.'C/V\,"ConBeth, chanson 10, v. 30"
1785,217,1,ke,ke,1031,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 10, v. 31"
1786,217,2,cil,cil,1031,Dem,Dem,cil,10s,---,C/V\,"ConBeth, chanson 10, v. 31"
1787,217,3,soient,soient,1031,Vfin,Vfin,être,10s,---,'C/V\./e\,"ConBeth, chanson 10, v. 31"
1788,217,4,reté,reté,1031,Vpp,Vpp,reter,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 31"
1789,217,5,de,de,1031,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 31"
1790,217,6,l',l',1031,Det,Det,le,10s,---,C/\,"ConBeth, chanson 10, v. 31"
1791,217,7,iresie,iresie,1031,N,N,,10s,---,/V\.C/V\.'C/V\./(e)\,"ConBeth, chanson 10, v. 31"
1792,218,1,qui,qui,1032,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 10, v. 32"
1793,218,2,des,des,1032,Pre,Pre,dès,10s,---,C/V\,"ConBeth, chanson 10, v. 32"
1794,218,3,or,or,1032,Adv,Adv,or2,10s,---,/V\,"ConBeth, chanson 10, v. 32"
1795,218,4,mais,mais,1032,Adv,Adv,mais,10s,---,C/V\,"ConBeth, chanson 10, v. 32"
1796,218,5,ne,ne,1032,Neg,Neg,ne,10s,---,C/(e)\,"ConBeth, chanson 10, v. 32"
1797,218,6,vous,vous,1032,Prn,Prn$$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 32"
1798,218,7,vauront,vauront,1032,Vfin,Vfin,valoir,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 32"
1799,218,8,amer,amer,1032,Vinf,Vinf,aimer,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 32"
1800,218,9,.,.,1032,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 32"
1801,218,10,»,»,1032,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 32"
1802,219,1,—,—,1033,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 33"
1803,219,2,«,«,1033,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 33"
1804,219,3,par,par,1033,Pre,Pre,par,10s,---,C/V\,"ConBeth, chanson 10, v. 33"
1805,219,4,dieu,dieu,1033,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 33"
1806,219,5,",",",",1033,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 33"
1807,219,6,vassal,vassal,1033,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 33"
1808,219,7,",",",",1033,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 33"
1809,219,8,mout,mout,1033,QIs,QIs,moult,10s,---,C/V\,"ConBeth, chanson 10, v. 33"
1810,219,9,avés,avés,1033,Vfin,Vfin,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 33"
1811,219,10,fol,fol,1033,Adj,Adj,fou,10s,---,C/V\,"ConBeth, chanson 10, v. 33"
1812,219,11,pensé,pensé,1033,Vpp,Vpp,penser,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 33"
1813,219,12,",",",",1033,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 33"
1814,220,1,quant,quant,1034,Sub,Sub,quand,10s,---,C/V\,"ConBeth, chanson 10, v. 34"
1815,220,2,vous,vous,1034,Prn,Prn$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 34"
1816,220,3,m',m',1034,Prn,Prn$$,me,10s,---,C/\,"ConBeth, chanson 10, v. 34"
1817,220,4,avés,avés,1034,Vfin,Vfin,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 34"
1818,220,5,reprové,reprové,1034,Vpp,Vpp,réprouver,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 10, v. 34"
1819,220,6,mon,mon,1034,Det,Det,mon,10s,---,C/V\,"ConBeth, chanson 10, v. 34"
1820,220,7,eaige,eaige,1034,N,N,,10s,---,/(V)\.'/V\.C/(e)\,"ConBeth, chanson 10, v. 34"
1821,220,8,.,.,1034,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 34"
1822,221,1,se,se,1035,Sub,Sub,si3,10s,---,C/(e)\,"ConBeth, chanson 10, v. 35"
1823,221,2,j',j',1035,Prn,Prn$,je,10s,---,C/\,"ConBeth, chanson 10, v. 35"
1824,221,3,avoie,avoie,1035,Vfin,Vfin,avoir,10s,---,/V\.'C/V\./(e)\,"ConBeth, chanson 10, v. 35"
1825,221,4,tot,tot,1035,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 10, v. 35"
1826,221,5,mon,mon,1035,Det,Det,mon,10s,---,C/V\,"ConBeth, chanson 10, v. 35"
1827,221,6,jovent,jovent,1035,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 35"
1828,221,7,usé,usé,1035,Vpp,Vpp,user,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 35"
1829,221,8,",",",",1035,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 35"
1830,222,1,si,si,1036,Adv,Adv,si4,10s,---,C/V\,"ConBeth, chanson 10, v. 36"
1831,222,2,sui,sui,1036,Vfin,Vfin,être,10s,---,C/V\,"ConBeth, chanson 10, v. 36"
1832,222,3,jou,jou,1036,Prn,Prn%,je,10s,---,C/V\,"ConBeth, chanson 10, v. 36"
1833,222,4,riche,riche,1036,Adj,Adj,riche,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 10, v. 36"
1834,222,5,et,et,1036,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 10, v. 36"
1835,222,6,de,de,1036,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 36"
1836,222,7,si,si,1036,Adv,Adv,si4,10s,---,C/V\,"ConBeth, chanson 10, v. 36"
1837,222,8,haut,haut,1036,Adj,Adj,haut,10s,---,C/V\,"ConBeth, chanson 10, v. 36"
1838,222,9,paraige,paraige,1036,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 10, v. 36"
1839,223,1,c',c',1037,Sub,Sub,que,10s,---,C/\,"ConBeth, chanson 10, v. 37"
1840,223,2,om,om,1037,Prn,Prn$,on,10s,---,/V\,"ConBeth, chanson 10, v. 37"
1841,223,3,m',m',1037,Prn,Prn$$,me,10s,---,C/\,"ConBeth, chanson 10, v. 37"
1842,223,4,ameroit,ameroit,1037,Vfin,Vfin,aimer,10s,---,/V\.C/e\.'C/V\,"ConBeth, chanson 10, v. 37"
1843,223,5,a,a,1037,Pre,Pre,à,10s,---,/V\,"ConBeth, chanson 10, v. 37"
1844,223,6,petit,petit,1037,Adj,Adj,petit,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 37"
1845,223,7,de,de,1037,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 37"
1846,223,8,beauté,beauté,1037,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 37"
1847,223,9,.,.,1037,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 37"
1848,224,1,encoir,encoir,1038,Adv,Adv,encore,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 38"
1849,224,2,n',n',1038,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 10, v. 38"
1850,224,3,a,a,1038,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 10, v. 38"
1851,224,4,pas,pas,1038,Neg,Neg,pas,10s,---,C/V\,"ConBeth, chanson 10, v. 38"
1852,224,5,un,un,1038,QIs,QIs,un,10s,---,/V\,"ConBeth, chanson 10, v. 38"
1853,224,6,mois,mois,1038,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 38"
1854,224,7,entir,entir,1038,Adj,Adj,,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 38"
1855,224,8,passé,passé,1038,Vpp,Vpp,passer,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 38"
1856,225,1,ke,ke,1039,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 10, v. 39"
1857,225,2,li,li,1039,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 10, v. 39"
1858,225,3,marchis,marchis,1039,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 39"
1859,225,4,m',m',1039,Prn,Prn$$,me,10s,---,C/\,"ConBeth, chanson 10, v. 39"
1860,225,5,envoia,envoia,1039,Vfin,Vfin,envoyer,10s,---,/V\.C/V\.'C/V\,"ConBeth, chanson 10, v. 39"
1861,225,6,son,son,1039,Det,Det,son4,10s,---,C/V\,"ConBeth, chanson 10, v. 39"
1862,225,7,messaige,messaige,1039,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 10, v. 39"
1863,225,8,",",",",1039,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 39"
1864,226,1,et,et,1040,Crd,Crd,et,10s,---,/V\,"ConBeth, chanson 10, v. 40"
1865,226,2,li,li,1040,Det,Det,le,10s,---,C/V\,"ConBeth, chanson 10, v. 40"
1866,226,3,barrois,barrois,1040,N,N,,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 40"
1867,226,4,a,a,1040,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 10, v. 40"
1868,226,5,por,por,1040,Pre,Pre,pour,10s,---,C/V\,"ConBeth, chanson 10, v. 40"
1869,226,6,m',m',1040,Det,Det,mon,10s,---,C/\,"ConBeth, chanson 10, v. 40"
1870,226,7,amor,amor,1040,N,N,,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 40"
1871,226,8,josté,josté,1040,Vpp,Vpp,jouter,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 40"
1872,226,9,.,.,1040,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 40"
1873,226,10,»,»,1040,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 40"
1874,227,1,—,—,1041,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 41"
1875,227,2,«,«,1041,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 41"
1876,227,3,par,par,1041,Pre,Pre,par,10s,---,C/V\,"ConBeth, chanson 10, v. 41"
1877,227,4,dieu,dieu,1041,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 41"
1878,227,5,",",",",1041,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 41"
1879,227,6,dame,dame,1041,N,N,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 10, v. 41"
1880,227,7,",",",",1041,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 41"
1881,227,8,ce,ce,1041,Prn,Prn$,ce,10s,---,C/(e)\,"ConBeth, chanson 10, v. 41"
1882,227,9,vos,vos,1041,Prn,Prn$$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 41"
1883,227,10,a,a,1041,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 10, v. 41"
1884,227,11,mout,mout,1041,QIs,QIs,moult,10s,---,C/V\,"ConBeth, chanson 10, v. 41"
1885,227,12,grevé,grevé,1041,Vpp,Vpp,grever,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 41"
1886,228,1,ke,ke,1042,Sub,Sub,que,10s,---,C/(e)\,"ConBeth, chanson 10, v. 42"
1887,228,2,vos,vos,1042,Prn,Prn$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 42"
1888,228,3,fïés,fïés,1042,Vfin,Vfin,fier2,10s,---,C/V\.'C/V\,"ConBeth, chanson 10, v. 42"
1889,228,4,tos,tos,1042,QIs,QIs,tout,10s,---,C/V\,"ConBeth, chanson 10, v. 42"
1890,228,5,jors,jors,1042,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 42"
1891,228,6,ens,ens,1042,PrA,PrA,ens,10s,---,/V\,"ConBeth, chanson 10, v. 42"
1892,228,7,signoraige,signoraige,1042,N,N,,10s,---,C/V\.C/V\.'C/V\.C/(e)\,"ConBeth, chanson 10, v. 42"
1893,228,8,;,;,1042,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 42"
1894,229,1,mais,mais,1043,Crd,Crd,mais,10s,---,C/V\,"ConBeth, chanson 10, v. 43"
1895,229,2,tel,tel,1043,Adj,Adj,tel,10s,---,C/V\,"ConBeth, chanson 10, v. 43"
1896,229,3,set,set,1043,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 43"
1897,229,4,ont,ont,1043,Vfin,Vfin,avoir,10s,---,/V\,"ConBeth, chanson 10, v. 43"
1898,229,5,ja,ja,1043,Adv,Adv,jà,10s,---,C/V\,"ConBeth, chanson 10, v. 43"
1899,229,6,por,por,1043,Pre,Pre,pour,10s,---,C/V\,"ConBeth, chanson 10, v. 43"
1900,229,7,vos,vos,1043,Prn,Prn,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 43"
1901,229,8,sospiré,sospiré,1043,Vpp,Vpp,soupirer,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 10, v. 43"
1902,229,9,",",",",1043,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 43"
1903,230,1,se,se,1044,Sub,Sub,si3,10s,---,C/(e)\,"ConBeth, chanson 10, v. 44"
1904,230,2,vos,vos,1044,Prn,Prn$,vous,10s,---,C/V\,"ConBeth, chanson 10, v. 44"
1905,230,3,estiés,estiés,1044,Vfin,Vfin,être,10s,---,/V\.C/<V>\.'/V\,"ConBeth, chanson 10, v. 44"
1906,230,4,fille,fille,1044,N,N,,10s,---,'C/V\.C/(e)\,"ConBeth, chanson 10, v. 44"
1907,230,5,au,au,1044,Pre+Det,Pre+Det,à.le,10s,---,/V\,"ConBeth, chanson 10, v. 44"
1908,230,6,roi,roi,1044,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 44"
1909,230,7,de,de,1044,Pre,Pre,de,10s,---,C/(e)\,"ConBeth, chanson 10, v. 44"
1910,230,8,cartaige,cartaige,1044,N,N,,10s,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 10, v. 44"
1911,230,9,",",",",1044,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 44"
1912,231,1,ki,ki,1045,Qux,Qux,qui,10s,---,C/V\,"ConBeth, chanson 10, v. 45"
1913,231,2,ja,ja,1045,Adv,Adv,jà,10s,---,C/V\,"ConBeth, chanson 10, v. 45"
1914,231,3,mais,mais,1045,Adv,Adv,mais,10s,---,C/V\,"ConBeth, chanson 10, v. 45"
1915,231,4,jor,jor,1045,N,N,,10s,---,C/V\,"ConBeth, chanson 10, v. 45"
1916,231,5,n',n',1045,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 10, v. 45"
1917,231,6,en,en,1045,Prn,Prn$$,en2,10s,---,/V\,"ConBeth, chanson 10, v. 45"
1918,231,7,aront,aront,1045,Vfin,Vfin,avoir,10s,---,/V\.'C/V\,"ConBeth, chanson 10, v. 45"
1919,231,8,volenté,volenté,1045,N,N,,10s,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 10, v. 45"
1920,231,9,.,.,1045,Pnc,Pnc,,10s,---,,"ConBeth, chanson 10, v. 45"
1921,232,1,on,on,1046,Prn,Prn$,on,10s,---,/V\,"ConBeth, chanson 10, v. 46"
1922,232,2,n',n',1046,Neg,Neg,ne,10s,---,C/\,"ConBeth, chanson 10, v. 46"
1923,232,3,aime,aime,1046,Vfin,Vfin,aimer,10s,---,'/V\.C/(e)\,"ConBeth, chanson 10, v. 46"
1924,232,4,pas,pas,1046,Neg,Neg,pas,10s,---,C/V\,"ConBeth, chanson 10, v. 46"
