wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref
1746,219,6,.,.,220,Pnc,Pnc,.,,"TroisGal, v. 220"
1747,220,1,ils,ils,221,Prn,Prn$,il,/V\,"TroisGal, v. 221"
1748,220,2,sont,sont,221,Vfin,Vfin,être,C/V\,"TroisGal, v. 221"
1749,220,3,bonnes,bonnes,221,Adj,Adj,bon,'C/V\.C/e\,"TroisGal, v. 221"
1750,220,4,.,.,221,Pnc,Pnc,.,,"TroisGal, v. 221"
1751,220,5,/,/,221,Pnc,Pnc,/,,"TroisGal, v. 221"
1752,220,6,sy,sy,221,Adv,Adv,si4,C/V\,"TroisGal, v. 221"
1753,220,7,les,les,221,Prn,Prn$$,le,C/V\,"TroisGal, v. 221"
1754,220,8,mangés,mangés,221,Vfin,Vfin,manger,C/V\.'C/V\,"TroisGal, v. 221"
1755,220,9,.,.,221,Pnc,Pnc,.,,"TroisGal, v. 221"
1756,221,1,alés,alés,222,Vfin,Vfin,aller,/V\.'C/V\,"TroisGal, v. 222"
1757,221,2,",",",",222,Pnc,Pnc,",",,"TroisGal, v. 222"
1758,221,3,alés,alés,222,Vfin,Vfin,aller,/V\.'C/V\,"TroisGal, v. 222"
1759,221,4,.,.,222,Pnc,Pnc,.,,"TroisGal, v. 222"
1760,221,5,/,/,222,Pnc,Pnc,/,,"TroisGal, v. 222"
1761,221,6,ne,ne,222,Neg,Neg$$,ne,C/(e)\,"TroisGal, v. 222"
1762,221,7,vous,vous,222,Prn,Prn$$,vous,C/V\,"TroisGal, v. 222"
1763,221,8,bougés,bougés,222,Vfin,Vfin,bouger,C/V\.'C/V\,"TroisGal, v. 222"
1764,221,9,.,.,222,Pnc,Pnc,.,,"TroisGal, v. 222"
1765,222,1,agardés,agardés,223,Vfin,Vfin,agarder,/V\.C/V\.'C/V\,"TroisGal, v. 223"
1766,222,2,",",",",223,Pnc,Pnc,",",,"TroisGal, v. 223"
1767,222,3,j',j',223,Prn,Prn$,je,C/\,"TroisGal, v. 223"
1768,222,4,avois,avois,223,Vfin,Vfin,avoir,/V\.'C/V\,"TroisGal, v. 223"
1769,222,5,ouÿ,ouÿ,223,Vfin,Vfin,ouïr,/V\.'C/V\,"TroisGal, v. 223"
1770,222,6,dire,dire,223,Vinf,Vinf,dire,'C/V\.C/(e)\,"TroisGal, v. 223"
1771,223,1,que,que,224,Sub,Sub,que,C/(e)\,"TroisGal, v. 224"
1772,223,2,vous,vous,224,Prn,Prn$,vous,C/V\,"TroisGal, v. 224"
1773,223,3,aviez,aviez,224,Vfin,Vfin,avoir,/V\.C/<V>\.'/V\,"TroisGal, v. 224"
1774,223,4,perdu,perdu,224,Vpp,Vpp,perdre,C/V\.'C/V\,"TroisGal, v. 224"
1775,223,5,le,le,224,Det,Det,le,C/(e)\,"TroisGal, v. 224"
1776,223,6,rire,rire,224,N,N,rire,'C/V\.C/(e)\,"TroisGal, v. 224"
1777,223,7,;,;,224,Pnc,Pnc,;,,"TroisGal, v. 224"
1778,224,1,voecy,voecy,225,NVP,NVP,voici,C/V\.'C/V\,"TroisGal, v. 225"
1779,224,2,pour,pour,225,Pre,Pre,pour,C/V\,"TroisGal, v. 225"
1780,224,3,resjouir,resjouir,225,Vinf,Vinf,réjouir,C/V\.C/V\.'C/V\,"TroisGal, v. 225"
1781,224,4,le,le,225,Det,Det,le,C/(e)\,"TroisGal, v. 225"
1782,224,5,cœur,cœur,225,N,N,coeur,C/V\,"TroisGal, v. 225"
1783,224,6,",",",",225,Pnc,Pnc,",",,"TroisGal, v. 225"
1784,224,7,.,.,225,Pnc,Pnc,.,,"TroisGal, v. 225"
1785,225,1,je,je,226,Prn,Prn$,je,C/(e)\,"TroisGal, v. 226"
1786,225,2,n',n',226,Neg,Neg$$,ne,C/\,"TroisGal, v. 226"
1787,225,3,eus,eus,226,Vfin,Vfin,avoir,/V\,"TroisGal, v. 226"
1788,225,4,jamais,jamais,226,Adv,Adv,jamais,C/V\.'C/V\,"TroisGal, v. 226"
1789,225,5,telle,telle,226,Adj,Adj,tel,'C/V\.C/(e)\,"TroisGal, v. 226"
1790,225,6,vigueur,vigueur,226,N,N,vigueur,C/V\.'C/V\,"TroisGal, v. 226"
1791,225,7,",",",",226,Pnc,Pnc,",",,"TroisGal, v. 226"
1792,226,1,ne,ne,227,Crd,Crd,ne2,C/(e)\,"TroisGal, v. 227"
1793,226,2,tel,tel,227,Adj,Adj,tel,C/V\,"TroisGal, v. 227"
1794,226,3,force,force,227,N,N,force,'C/V\.C/(e)\,"TroisGal, v. 227"
1795,226,4,",",",",227,Pnc,Pnc,",",,"TroisGal, v. 227"
1796,226,5,ne,ne,227,Crd,Crd,ne2,C/(e)\,"TroisGal, v. 227"
1797,226,6,tel,tel,227,Adj,Adj,tel,C/V\,"TroisGal, v. 227"
1798,226,7,vertu,vertu,227,N,N,vertu,C/V\.'C/V\,"TroisGal, v. 227"
1799,226,8,.,.,227,Pnc,Pnc,.,,"TroisGal, v. 227"
1800,227,1,vous,vous,228,Prn,Prn$,vous,C/V\,"TroisGal, v. 228"
1801,227,2,me,me,228,Prn,Prn$$,me,C/(e)\,"TroisGal, v. 228"
1802,227,3,cuidés,cuidés,228,Vfin,Vfin,cuider,C/V\.'C/V\,"TroisGal, v. 228"
1803,227,4,faire,faire,228,Vinf,Vinf,faire,'C/V\.C/(e)\,"TroisGal, v. 228"
1804,227,5,abatu,abatu,228,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\,"TroisGal, v. 228"
1805,228,1,au,au,229,Pre+Det,Pre+Det,à.le,/V\,"TroisGal, v. 229"
1806,228,2,devant,devant,229,PrA,PrA,devant,C/V\.'C/V\,"TroisGal, v. 229"
1807,228,3,que,que,229,Sub,Sub,que,C/(e)\,"TroisGal, v. 229"
1808,228,4,l',l',229,Det,Det,le,C/\,"TroisGal, v. 229"
1809,228,5,on,on,229,Prn,Prn$,on,/V\,"TroisGal, v. 229"
1810,228,6,m',m',229,Prn,Prn$$,me,C/\,"TroisGal, v. 229"
1811,228,7,ait,ait,229,Vfin,Vfin,avoir,/V\,"TroisGal, v. 229"
1812,228,8,touché,touché,229,Vpp,Vpp,toucher,C/V\.'C/V\,"TroisGal, v. 229"
1813,228,9,.,.,229,Pnc,Pnc,.,,"TroisGal, v. 229"
1814,229,1,hay,hay,230,Exc,Exc,hay,C/V\,"TroisGal, v. 230"
1815,229,2,!,!,230,Pnc,Pnc,!,,"TroisGal, v. 230"
1816,229,3,/,/,230,Pnc,Pnc,/,,"TroisGal, v. 230"
1817,229,4,tron,tron,230,N,N,étron,C/V\,"TroisGal, v. 230"
1818,229,5,!,!,230,Pnc,Pnc,!,,"TroisGal, v. 230"
1819,229,6,/,/,230,Pnc,Pnc,/,,"TroisGal, v. 230"
1820,229,7,sy,sy,230,Sub,Sub,si3,C/V\,"TroisGal, v. 230"
1821,229,8,vous,vous,230,Prn,Prn$$,vous,C/V\,"TroisGal, v. 230"
1822,229,9,etiez,etiez,230,Vfin,Vfin,être,/V\.C/<V>\.'/V\,"TroisGal, v. 230"
1823,229,10,couché,couché,230,Vpp,Vpp,coucher,C/V\.'C/V\,"TroisGal, v. 230"
1824,230,1,pour,pour,231,Pre,Pre,pour,C/V\,"TroisGal, v. 231"
1825,230,2,vous,vous,231,Prn,Prn$,vous,C/V\,"TroisGal, v. 231"
1826,230,3,reposer,reposer,231,Vinf,Vinf,reposer,C/V\.C/V\.'C/V\,"TroisGal, v. 231"
1827,230,4,un,un,231,QIs,QIs,un,/V\,"TroisGal, v. 231"
1828,230,5,petit,petit,231,Adj,Adj,petit,C/V\.'C/V\,"TroisGal, v. 231"
1829,230,6,",",",",231,Pnc,Pnc,",",,"TroisGal, v. 231"
1830,231,1,cecy,cecy,232,Prn,Prn,ceci,C/V\.'C/V\,"TroisGal, v. 232"
1831,231,2,vous,vous,232,Prn,Prn$$,vous,C/V\,"TroisGal, v. 232"
1832,231,3,donroit,donroit,232,Vfin,Vfin,donner,C/V\.'C/V\,"TroisGal, v. 232"
1833,231,4,apetit,apetit,232,N,N,appétit,/V\.C/e\.'C/V\,"TroisGal, v. 232"
1834,232,1,et,et,233,Crd,Crd,et,/V\,"TroisGal, v. 233"
1835,232,2,seriez,seriez,233,Vfin,Vfin,être,C/V\.C/<V>\.'/V\,"TroisGal, v. 233"
1836,232,3,sain,sain,233,Adj,Adj,sain,C/V\,"TroisGal, v. 233"
1837,232,4,comme,comme,233,Sub,Sub,comme,'C/V\.C/(e)\,"TroisGal, v. 233"
1838,232,5,un,un,233,QIs,QIs,un,/V\,"TroisGal, v. 233"
1839,232,6,piot,piot,233,N,N,piot,C/V\,"TroisGal, v. 233"
1840,232,7,.,.,233,Pnc,Pnc,.,,"TroisGal, v. 233"
1841,233,1,quel,quel,234,Qux,Qux,quel,C/V\,"TroisGal, v. 234"
1842,233,2,sain,sain,234,Adj,Adj,saint,C/V\,"TroisGal, v. 234"
1843,233,3,?,?,234,Pnc,Pnc,?,,"TroisGal, v. 234"
1844,233,4,je,je,234,Prn,Prn$,je,C/(e)\,"TroisGal, v. 234"
1845,233,5,boy,boy,234,Vfin,Vfin,boire,C/V\,"TroisGal, v. 234"
1846,233,6,a,a,234,Pre,Pre,à,/V\,"TroisGal, v. 234"
1847,233,7,vous,vous,234,Prn,Prn,vous,C/V\,"TroisGal, v. 234"
1848,233,8,d',d',234,Pre,Pre,de,C/\,"TroisGal, v. 234"
1849,233,9,un,un,234,QIs,QIs,un,/V\,"TroisGal, v. 234"
1850,233,10,pot,pot,234,N,N,pot,C/V\,"TroisGal, v. 234"
1851,233,11,.,.,234,Pnc,Pnc,.,,"TroisGal, v. 234"
1852,234,1,quelz,quelz,235,Qux,Qux,quel,C/V\,"TroisGal, v. 235"
1853,234,2,herbes,herbes,235,N,N,herbe,'C/V\.C/e\,"TroisGal, v. 235"
1854,234,3,est,est,235,Vfin,Vfin,être,/V\,"TroisGal, v. 235"
1855,234,4,ce,ce,235,Prn,Prn,ce,C/(e)\,"TroisGal, v. 235"
1856,234,5,",",",",235,Pnc,Pnc,",",,"TroisGal, v. 235"
1857,234,6,ce,ce,235,Dem,Dem,ce,C/(e)\,"TroisGal, v. 235"
1858,234,7,brouillis,brouillis,235,N,N,brouillis,C/V\.'C/V\,"TroisGal, v. 235"
1859,234,8,?,?,235,Pnc,Pnc,?,,"TroisGal, v. 235"
1860,235,1,il,il,236,Prn,Prn$,il,/V\,"TroisGal, v. 236"
1861,235,2,ne,ne,236,Neg,Neg$$,ne,C/(e)\,"TroisGal, v. 236"
1862,235,3,me,me,236,Prn,Prn$$,me,C/(e)\,"TroisGal, v. 236"
1863,235,4,fault,fault,236,Vfin,Vfin,faillir,C/V\,"TroisGal, v. 236"
1864,235,5,poinct,poinct,236,Neg,Neg,point2,C/V\,"TroisGal, v. 236"
1865,235,6,de,de,236,Pre,Pre,de,C/(e)\,"TroisGal, v. 236"
1866,235,7,coulis,coulis,236,N,N,coulis,C/V\.'C/V\,"TroisGal, v. 236"
1867,235,8,:,:,236,Pnc,Pnc,:,,"TroisGal, v. 236"
1868,236,1,je,je,237,Prn,Prn$,je,C/(e)\,"TroisGal, v. 237"
1869,236,2,mengeustz,mengeustz,237,Vfin,Vfin,manger,C/V\.'C/V\,"TroisGal, v. 237"
1870,236,3,bien,bien,237,Adv,Adv,bien,C/V\,"TroisGal, v. 237"
1871,236,4,sans,sans,237,Pre,Pre,sans,C/V\,"TroisGal, v. 237"
1872,236,5,medecine,medecine,237,N,N,médecine,C/V\.C/e\.'C/V\.C/(e)\,"TroisGal, v. 237"
1873,236,6,.,.,237,Pnc,Pnc,.,,"TroisGal, v. 237"
1874,237,1,par,par,238,Pre,Pre,par,C/V\,"TroisGal, v. 238"
1875,237,2,dieu,dieu,238,N,N,dieu,C/V\,"TroisGal, v. 238"
1876,237,3,",",",",238,Pnc,Pnc,",",,"TroisGal, v. 238"
1877,237,4,je,je,238,Prn,Prn$,je,C/(e)\,"TroisGal, v. 238"
1878,237,5,n',n',238,Neg,Neg$$,ne,C/\,"TroisGal, v. 238"
1879,237,6,y,y,238,Prn,Prn$$,y2,/V\,"TroisGal, v. 238"
1880,237,7,prens,prens,238,Vfin,Vfin,prendre,C/V\,"TroisGal, v. 238"
1881,237,8,poinct,poinct,238,Neg,Neg,point2,C/V\,"TroisGal, v. 238"
1882,237,9,bon,bon,238,Adj,Adj,bon,C/V\,"TroisGal, v. 238"
1883,237,10,sine,sine,238,N,N,signe,'C/V\.C/(e)\,"TroisGal, v. 238"
1884,237,11,.,.,238,Pnc,Pnc,.,,"TroisGal, v. 238"
1885,238,1,sy,sy,239,Adv,Adv,si4,C/V\,"TroisGal, v. 239"
1886,238,2,prenez,prenez,239,Vfin,Vfin,prendre,C/V\.'C/V\,"TroisGal, v. 239"
1887,238,3,d',d',239,Pre,Pre,de,C/\,"TroisGal, v. 239"
1888,238,4,un,un,239,QIs,QIs,un,/V\,"TroisGal, v. 239"
1889,238,5,pain,pain,239,N,N,pain,C/V\,"TroisGal, v. 239"
1890,238,6,.,.,239,Pnc,Pnc,.,,"TroisGal, v. 239"
1891,238,7,/,/,239,Pnc,Pnc,/,,"TroisGal, v. 239"
1892,238,8,da,da,239,Vfin,Vfin,dia,C/V\,"TroisGal, v. 239"
1893,238,9,!,!,239,Pnc,Pnc,!,,"TroisGal, v. 239"
1894,238,10,/,/,239,Pnc,Pnc,/,,"TroisGal, v. 239"
1895,238,11,quel,quel,239,Qux,Qux,quel,C/V\,"TroisGal, v. 239"
1896,238,12,da,da,239,Vfin,Vfin,dia,C/V\,"TroisGal, v. 239"
1897,238,13,?,?,239,Pnc,Pnc,?,,"TroisGal, v. 239"
1898,239,1,et,et,240,Crd,Crd,et,/V\,"TroisGal, v. 240"
1899,239,2,voecy,voecy,240,NVP,NVP,voici,C/V\.'C/V\,"TroisGal, v. 240"
1900,239,3,bon,bon,240,Adj,Adj,bon,C/V\,"TroisGal, v. 240"
1901,239,4,genin,genin,240,N,N,jenin,C/V\.'C/V\,"TroisGal, v. 240"
1902,239,5,",",",",240,Pnc,Pnc,",",,"TroisGal, v. 240"
1903,239,6,dada,dada,240,Exc,Exc,UNKNOWN,C/V\.'C/V\,"TroisGal, v. 240"
1904,239,7,!,!,240,Pnc,Pnc,!,,"TroisGal, v. 240"
1905,240,1,et,et,241,Crd,Crd,et,/V\,"TroisGal, v. 241"
1906,240,2,alés,alés,241,Vfin,Vfin,aller,/V\.'C/V\,"TroisGal, v. 241"
1907,240,3,",",",",241,Pnc,Pnc,",",,"TroisGal, v. 241"
1908,240,4,alés,alés,241,Vfin,Vfin,aller,/V\.'C/V\,"TroisGal, v. 241"
1909,240,5,",",",",241,Pnc,Pnc,",",,"TroisGal, v. 241"
1910,240,6,nostre,nostre,241,Det,Det,notre,'C/V\.C/(e)\,"TroisGal, v. 241"
1911,240,7,maistre,maistre,241,N,N,maître,'C/V\.C/(e)\,"TroisGal, v. 241"
1912,240,8,.,.,241,Pnc,Pnc,.,,"TroisGal, v. 241"
1913,241,1,et,et,242,Crd,Crd,et,/V\,"TroisGal, v. 242"
1914,241,2,me,me,242,Prn,Prn$$,me,C/(e)\,"TroisGal, v. 242"
1915,241,3,cuidés,cuidés,242,Vfin,Vfin,cuider,C/V\.'C/V\,"TroisGal, v. 242"
1916,241,4,vous,vous,242,Prn,Prn%,vous,C/V\,"TroisGal, v. 242"
1917,241,5,faire,faire,242,Vinf,Vinf,faire,'C/V\.C/(e)\,"TroisGal, v. 242"
1918,241,6,paistre,paistre,242,Vinf,Vinf,paître,'C/V\.C/(e)\,"TroisGal, v. 242"
1919,242,1,et,et,243,Crd,Crd,et,/V\,"TroisGal, v. 243"
1920,242,2,l',l',243,Det,Det,le,C/\,"TroisGal, v. 243"
1921,242,3,aultre,aultre,243,Adj,Adj,autre,'/V\.C/(e)\,"TroisGal, v. 243"
1922,242,4,aveugler,aveugler,243,Vinf,Vinf,aveugler,/V\.C/V\.'C/V\,"TroisGal, v. 243"
1923,242,5,?,?,243,Pnc,Pnc,?,,"TroisGal, v. 243"
1924,242,6,qu',qu',243,Qux,Qux,que,C/\,"TroisGal, v. 243"
1925,242,7,esse,esse,243,Vfin+Prn,Vfin+Prn,être.ce,'/V\.C/(e)\,"TroisGal, v. 243"
1926,242,8,sy,sy,243,Adv,Adv,ci,C/V\,"TroisGal, v. 243"
1927,242,9,?,?,243,Pnc,Pnc,?,,"TroisGal, v. 243"
1928,243,1,tout,tout,244,QIs,QIs,tout,C/V\,"TroisGal, v. 244"
1929,243,2,le,le,244,Det,Det,le,C/(e)\,"TroisGal, v. 244"
1930,243,3,monde,monde,244,N,N,monde,'C/V\.C/(e)\,"TroisGal, v. 244"
1931,243,4,est,est,244,Vfin,Vfin,être,/V\,"TroisGal, v. 244"
1932,243,5,fort,fort,244,Adj,Adj,fort,C/V\,"TroisGal, v. 244"
1933,243,6,a,a,244,Pre,Pre,à,/V\,"TroisGal, v. 244"
1934,243,7,cognoistre,cognoistre,244,Vinf,Vinf,connaître,C/V\.'C/V\.C/(e)\,"TroisGal, v. 244"
1935,243,8,.,.,244,Pnc,Pnc,.,,"TroisGal, v. 244"
1936,244,1,et,et,245,Crd,Crd,et,/V\,"TroisGal, v. 245"
1937,244,2,me,me,245,Prn,Prn$$,me,C/(e)\,"TroisGal, v. 245"
1938,244,3,cuidés,cuidés,245,Vfin,Vfin,cuider,C/V\.'C/V\,"TroisGal, v. 245"
1939,244,4,vous,vous,245,Prn,Prn%,vous,C/V\,"TroisGal, v. 245"
1940,244,5,faire,faire,245,Vinf,Vinf,faire,'C/V\.C/(e)\,"TroisGal, v. 245"
1941,244,6,paistre,paistre,245,Vinf,Vinf,paître,'C/V\.C/(e)\,"TroisGal, v. 245"
1942,244,7,?,?,245,Pnc,Pnc,?,,"TroisGal, v. 245"
1943,245,1,qu',qu',246,Qux,Qux,que,C/\,"TroisGal, v. 246"
1944,245,2,esse,esse,246,Vfin+Prn,Vfin+Prn,être.ce,'/V\.C/(e)\,"TroisGal, v. 246"
1945,245,3,qui,qui,246,Qux,Qux,qui,C/V\,"TroisGal, v. 246"
1946,245,4,vous,vous,246,Prn,Prn$$,vous,C/V\,"TroisGal, v. 246"
1947,245,5,maine,maine,246,Vfin,Vfin,mener,'C/V\.C/(e)\,"TroisGal, v. 246"
1948,245,6,en,en,246,Pre,Pre,en,/V\,"TroisGal, v. 246"
1949,245,7,cest,cest,246,Dem,Dem,cist,C/V\,"TroisGal, v. 246"
1950,245,8,estre,estre,246,N,N,estre3,'/V\.C/(e)\,"TroisGal, v. 246"
1951,245,9,?,?,246,Pnc,Pnc,?,,"TroisGal, v. 246"
1952,246,1,monde,monde,247,N,N,monde,'C/V\.C/(e)\,"TroisGal, v. 247"
1953,246,2,",",",",247,Pnc,Pnc,",",,"TroisGal, v. 247"
1954,246,3,alés,alés,247,Vfin,Vfin,aller,/V\.'C/V\,"TroisGal, v. 247"
1955,246,4,y,y,247,Prn,Prn%%,y2,/V\,"TroisGal, v. 247"
1956,246,5,tout,tout,247,QIs,QIs,tout,C/V\,"TroisGal, v. 247"
1957,246,6,beau,beau,247,Adj,Adj,beau,C/V\,"TroisGal, v. 247"
1958,246,7,.,.,247,Pnc,Pnc,.,,"TroisGal, v. 247"
1959,246,8,/,/,247,Pnc,Pnc,/,,"TroisGal, v. 247"
1960,246,9,cesy,cesy,247,Prn,Prn,ceci,C/V\.'C/V\,"TroisGal, v. 247"
1961,246,10,!,!,247,Pnc,Pnc,!,,"TroisGal, v. 247"
1962,247,1,et,et,248,Crd,Crd,et,/V\,"TroisGal, v. 248"
1963,247,2,me,me,248,Prn,Prn$$,me,C/(e)\,"TroisGal, v. 248"
1964,247,3,cuidés,cuidés,248,Vfin,Vfin,cuider,C/V\.'C/V\,"TroisGal, v. 248"
1965,247,4,vous,vous,248,Prn,Prn%,vous,C/V\,"TroisGal, v. 248"
1966,247,5,faire,faire,248,Vinf,Vinf,faire,'C/V\.C/(e)\,"TroisGal, v. 248"
1967,247,6,paistre,paistre,248,Vinf,Vinf,paître,'C/V\.C/(e)\,"TroisGal, v. 248"
1968,248,1,et,et,249,Crd,Crd,et,/V\,"TroisGal, v. 249"
1969,248,2,l',l',249,Det,Det,le,C/\,"TroisGal, v. 249"
1970,248,3,aultre,aultre,249,Adj,Adj,autre,'/V\.C/(e)\,"TroisGal, v. 249"
1971,248,4,aveugler,aveugler,249,Vinf,Vinf,aveugler,/V\.C/V\.'C/V\,"TroisGal, v. 249"
1972,248,5,?,?,249,Pnc,Pnc,?,,"TroisGal, v. 249"
1973,248,6,qu',qu',249,Qux,Qux,que,C/\,"TroisGal, v. 249"
1974,248,7,esse,esse,249,Vfin+Prn,Vfin+Prn,être.ce,'/V\.C/(e)\,"TroisGal, v. 249"
1975,248,8,cy,cy,249,Adv,Adv,ci,C/V\,"TroisGal, v. 249"
1976,248,9,?,?,249,Pnc,Pnc,?,,"TroisGal, v. 249"
1977,249,1,et,et,250,Crd,Crd,et,/V\,"TroisGal, v. 250"
1978,249,2,vous,vous,250,Prn,Prn,vous,C/V\,"TroisGal, v. 250"
1979,249,3,",",",",250,Pnc,Pnc,",",,"TroisGal, v. 250"
1980,249,4,savez,savez,250,Vfin,Vfin,savoir,C/V\.'C/V\,"TroisGal, v. 250"
1981,249,5,rien,rien,250,N,N,rien,C/V\,"TroisGal, v. 250"
1982,249,6,aussi,aussi,250,Adv,Adv,aussi,/V\.'C/V\,"TroisGal, v. 250"
1983,249,7,?,?,250,Pnc,Pnc,?,,"TroisGal, v. 250"
1984,250,1,qu',qu',251,Qux,Qux,que,C/\,"TroisGal, v. 251"
1985,250,2,estes,estes,251,Vfin,Vfin,être,'/V\.C/e\,"TroisGal, v. 251"
1986,250,3,vous,vous,251,Prn,Prn%,vous,C/V\,"TroisGal, v. 251"
1987,250,4,?,?,251,Pnc,Pnc,?,,"TroisGal, v. 251"
1988,250,5,/,/,251,Pnc,Pnc,/,,"TroisGal, v. 251"
1989,250,6,nigromansien,nigromansien,251,N,N,nigromancien,C/V\.C/V\.C/V\.C/{V}\.'/V\,"TroisGal, v. 251"
1990,250,7,.,.,251,Pnc,Pnc,.,,"TroisGal, v. 251"
1991,251,1,je,je,252,Prn,Prn$,je,C/(e)\,"TroisGal, v. 252"
1992,251,2,sçay,sçay,252,Vfin,Vfin,savoir,C/V\,"TroisGal, v. 252"
1993,251,3,le,le,252,Det,Det,le,C/(e)\,"TroisGal, v. 252"
1994,251,4,vieil,vieil,252,Adj,Adj,vieux,C/V\,"TroisGal, v. 252"
1995,251,5,art,art,252,N,N,art,/V\,"TroisGal, v. 252"
1996,251,6,antien,antien,252,Adj,Adj,ancien,/V\.C/{V}\.'/V\,"TroisGal, v. 252"
1997,252,1,du,du,253,Pre+Det,Pre+Det,de.le,C/V\,"TroisGal, v. 253"
1998,252,2,magique,magique,253,N,N,magique,C/V\.'C/V\.C/(e)\,"TroisGal, v. 253"
1999,252,3,.,.,253,Pnc,Pnc,.,,"TroisGal, v. 253"
2000,252,4,/,/,253,Pnc,Pnc,/,,"TroisGal, v. 253"
2001,252,5,il,il,253,Prn,Prn$,il,/V\,"TroisGal, v. 253"
2002,252,6,sent,sent,253,Vfin,Vfin,sentir,C/V\,"TroisGal, v. 253"
2003,252,7,donc,donc,253,Adv,Adv,donc,C/V\,"TroisGal, v. 253"
2004,252,8,le,le,253,Det,Det,le,C/(e)\,"TroisGal, v. 253"
2005,252,9,jaulne,jaulne,253,N,N,jaune,'C/V\.C/(e)\,"TroisGal, v. 253"
2006,252,10,",",",",253,Pnc,Pnc,",",,"TroisGal, v. 253"
2007,253,1,se,se,254,Dem,Dem,ce,C/(e)\,"TroisGal, v. 254"
2008,253,2,vieillard,vieillard,254,N,N,vieillard,C/V\.'C/V\,"TroisGal, v. 254"
2009,253,3,?,?,254,Pnc,Pnc,?,,"TroisGal, v. 254"
2010,253,4,et,et,254,Crd,Crd,et,/V\,"TroisGal, v. 254"
2011,253,5,!,!,254,Pnc,Pnc,!,,"TroisGal, v. 254"
2012,253,6,qu',qu',254,Sub,Sub,que,C/\,"TroisGal, v. 254"
2013,253,7,il,il,254,Prn,Prn$,il,/V\,"TroisGal, v. 254"
2014,253,8,est,est,254,Vfin,Vfin,être,/V\,"TroisGal, v. 254"
2015,253,9,bejaulne,bejaulne,254,Adj,Adj,béjaune,C/V\.'C/V\.C/(e)\,"TroisGal, v. 254"
2016,253,10,",",",",254,Pnc,Pnc,",",,"TroisGal, v. 254"
2017,254,1,qui,qui,255,Qux,Qux,qui,C/V\,"TroisGal, v. 255"
2018,254,2,vient,vient,255,Vfin,Vfin,venir,C/V\,"TroisGal, v. 255"
2019,254,3,agacher,agacher,255,Vinf,Vinf,agacer,/V\.C/V\.'C/V\,"TroisGal, v. 255"
2020,254,4,",",",",255,Pnc,Pnc,",",,"TroisGal, v. 255"
2021,254,5,assaillir,assaillir,255,Vinf,Vinf,assaillir,/V\.C/V\.'C/V\,"TroisGal, v. 255"
2022,254,6,!,!,255,Pnc,Pnc,!,,"TroisGal, v. 255"
2023,255,1,dont,dont,256,Qux,Qux,dont,C/V\,"TroisGal, v. 256"
2024,255,2,peuent,peuent,256,Vfin,Vfin,pouvoir2,'C/V\./e\,"TroisGal, v. 256"
2025,255,3,ses,ses,256,Det,Det,son4,C/V\,"TroisGal, v. 256"
2026,255,4,troys,troys,256,QIs,QIs,trois,C/V\,"TroisGal, v. 256"
2027,255,5,mignons,mignons,256,Adj,Adj,mignon,C/V\.'C/V\,"TroisGal, v. 256"
2028,255,6,saillir,saillir,256,Vinf,Vinf,saillir,C/V\.'C/V\,"TroisGal, v. 256"
2029,256,1,qui,qui,257,Qux,Qux,qui,C/V\,"TroisGal, v. 257"
2030,256,2,me,me,257,Prn,Prn$$,me,C/(e)\,"TroisGal, v. 257"
2031,256,3,rompent,rompent,257,Vfin,Vfin,rompre,'C/V\.C/e\,"TroisGal, v. 257"
2032,256,4,ainsy,ainsy,257,Adv,Adv,ainsi,/V\.'C/V\,"TroisGal, v. 257"
2033,256,5,la,la,257,Det,Det,le,C/V\,"TroisGal, v. 257"
2034,256,6,teste,teste,257,N,N,tête,'C/V\.C/(e)\,"TroisGal, v. 257"
2035,256,7,?,?,257,Pnc,Pnc,?,,"TroisGal, v. 257"
2036,257,1,que,que,258,Qux,Qux,que,C/(e)\,"TroisGal, v. 258"
2037,257,2,me,me,258,Prn,Prn$$,me,C/(e)\,"TroisGal, v. 258"
2038,257,3,veulx,veulx,258,Vfin,Vfin,vouloir,C/V\,"TroisGal, v. 258"
2039,257,4,tu,tu,258,Prn,Prn%,tu,C/V\,"TroisGal, v. 258"
2040,257,5,?,?,258,Pnc,Pnc,?,,"TroisGal, v. 258"
2041,257,6,/,/,258,Pnc,Pnc,/,,"TroisGal, v. 258"
2042,257,7,vous,vous,258,Prn,Prn$$,vous,C/V\,"TroisGal, v. 258"
2043,257,8,faire,faire,258,Vinf,Vinf,faire,'C/V\.C/(e)\,"TroisGal, v. 258"
2044,257,9,beste,beste,258,N,N,bête,'C/V\.C/(e)\,"TroisGal, v. 258"
2045,257,10,.,.,258,Pnc,Pnc,.,,"TroisGal, v. 258"
2046,258,1,en,en,259,Pre,Pre,en,/V\,"TroisGal, v. 259"
2047,258,2,ce,ce,259,Dem,Dem,ce,C/(e)\,"TroisGal, v. 259"
2048,258,3,lieu,lieu,259,N,N,lieu,C/V\,"TroisGal, v. 259"
2049,258,4,",",",",259,Pnc,Pnc,",",,"TroisGal, v. 259"
2050,258,5,sans,sans,259,Pre,Pre,sans,C/V\,"TroisGal, v. 259"
2051,258,6,vous,vous,259,Prn,Prn$,vous,C/V\,"TroisGal, v. 259"
